participantId,saving_rate,educationLevel,mood_type,haveKids,date
566,0.2910396114292776,HighSchoolOrCollege,sad,True,2022-04-01
566,0.38809133575808796,HighSchoolOrCollege,sad,True,2022-05-01
566,0.4067650705428708,HighSchoolOrCollege,sad,True,2022-06-01
566,0.4169722155305876,HighSchoolOrCollege,sad,True,2022-07-01
566,0.4472672844856066,HighSchoolOrCollege,sad,True,2022-08-01
566,0.4267557644605571,HighSchoolOrCollege,sad,True,2022-09-01
566,0.3671572525822906,HighSchoolOrCollege,sad,True,2022-10-01
566,0.4505527847976325,HighSchoolOrCollege,sad,True,2022-11-01
566,0.459829957958828,HighSchoolOrCollege,sad,True,2022-12-01
566,0.3782430877719124,HighSchoolOrCollege,sad,True,2023-01-01
566,0.35580664207300594,HighSchoolOrCollege,sad,True,2023-02-01
566,0.3174119935610318,HighSchoolOrCollege,sad,True,2023-03-01
566,0.32500137879404145,HighSchoolOrCollege,sad,True,2023-04-01
566,0.3687776094011387,HighSchoolOrCollege,sad,True,2023-05-01
567,0.9633263942714313,Low,happy,True,2022-03-01
568,0.9657871001881478,Low,happy,True,2022-03-01
569,0.5798626284515169,HighSchoolOrCollege,happy,True,2022-03-01
569,0.27223710705992876,HighSchoolOrCollege,happy,True,2022-04-01
569,0.3487399105300143,HighSchoolOrCollege,happy,True,2022-05-01
569,0.343408504716898,HighSchoolOrCollege,happy,True,2022-06-01
569,0.2048673385649118,HighSchoolOrCollege,happy,True,2022-07-01
569,0.34345443681298615,HighSchoolOrCollege,happy,True,2022-08-01
569,0.3064583215491996,HighSchoolOrCollege,happy,True,2022-09-01
569,0.3101394084846627,HighSchoolOrCollege,happy,True,2022-10-01
569,0.3275855470001313,HighSchoolOrCollege,happy,True,2022-11-01
569,0.364537764959306,HighSchoolOrCollege,happy,True,2022-12-01
569,0.32176200695525536,HighSchoolOrCollege,happy,True,2023-01-01
569,0.18748566423285729,HighSchoolOrCollege,happy,True,2023-02-01
569,0.3736538297079509,HighSchoolOrCollege,happy,True,2023-03-01
569,0.3169032839970801,HighSchoolOrCollege,happy,True,2023-04-01
569,0.29941865851288674,HighSchoolOrCollege,happy,True,2023-05-01
570,0.670375270239181,Bachelors,happy,True,2022-03-01
570,0.6237671042342714,Bachelors,happy,True,2022-04-01
570,0.660330676149735,Bachelors,happy,True,2022-05-01
570,0.6479718973514266,Bachelors,happy,True,2022-06-01
570,0.6695862282082413,Bachelors,happy,True,2022-07-01
570,0.7416515567256954,Bachelors,happy,True,2022-08-01
570,0.7014333419567795,Bachelors,happy,True,2022-09-01
570,0.7030294559824635,Bachelors,happy,True,2022-10-01
570,0.6447938421781527,Bachelors,happy,True,2022-11-01
570,0.5230471963762506,Bachelors,happy,True,2022-12-01
570,0.5451139338152435,Bachelors,happy,True,2023-01-01
570,0.6312487113828573,Bachelors,happy,True,2023-02-01
570,0.6728745707199216,Bachelors,happy,True,2023-03-01
570,0.7165675568854508,Bachelors,happy,True,2023-04-01
570,0.7093182219025993,Bachelors,happy,True,2023-05-01
571,0.534770124527292,HighSchoolOrCollege,sad,True,2022-03-01
571,0.07931767838078463,HighSchoolOrCollege,sad,True,2022-04-01
571,0.3404014600583166,HighSchoolOrCollege,sad,True,2022-05-01
571,0.387753417718672,HighSchoolOrCollege,sad,True,2022-06-01
571,0.3669033699521378,HighSchoolOrCollege,sad,True,2022-07-01
571,0.2598002883779774,HighSchoolOrCollege,sad,True,2022-08-01
571,0.45892899985502267,HighSchoolOrCollege,sad,True,2022-09-01
571,0.37297763513097637,HighSchoolOrCollege,sad,True,2022-10-01
571,0.36380796970607654,HighSchoolOrCollege,sad,True,2022-11-01
571,0.3911040344875505,HighSchoolOrCollege,sad,True,2022-12-01
571,0.36477417504637777,HighSchoolOrCollege,sad,True,2023-01-01
571,0.4127771530165347,HighSchoolOrCollege,sad,True,2023-02-01
571,0.4075082939381348,HighSchoolOrCollege,sad,True,2023-03-01
571,0.2703356838045653,HighSchoolOrCollege,sad,True,2023-04-01
571,0.35352985500847467,HighSchoolOrCollege,sad,True,2023-05-01
572,0.9583045452458439,HighSchoolOrCollege,happy,True,2022-03-01
573,0.6263176758115699,Graduate,happy,True,2022-03-01
573,0.20599377542755914,Graduate,happy,True,2022-04-01
573,0.17761979930240746,Graduate,happy,True,2022-05-01
573,0.19074117100004462,Graduate,happy,True,2022-06-01
573,0.17565530735157897,Graduate,happy,True,2022-07-01
573,0.22975806038432545,Graduate,happy,True,2022-08-01
573,0.20189394592745025,Graduate,happy,True,2022-09-01
573,0.15630668094150713,Graduate,happy,True,2022-10-01
573,0.23255615776744787,Graduate,happy,True,2022-11-01
573,0.18591395007587241,Graduate,happy,True,2022-12-01
573,0.23675872729183434,Graduate,happy,True,2023-01-01
573,0.18085261246586926,Graduate,happy,True,2023-02-01
573,0.2289356859642363,Graduate,happy,True,2023-03-01
573,0.098625930898106,Graduate,happy,True,2023-04-01
573,0.18977429878577545,Graduate,happy,True,2023-05-01
574,0.9580254444481175,HighSchoolOrCollege,happy,True,2022-03-01
575,0.9703560877335354,HighSchoolOrCollege,happy,True,2022-03-01
576,0.57911013567646,Graduate,happy,True,2022-03-01
576,0.47456344879126966,Graduate,happy,True,2022-04-01
576,0.47470367728360874,Graduate,happy,True,2022-05-01
576,0.44816643686140223,Graduate,happy,True,2022-06-01
576,0.46998952475089417,Graduate,happy,True,2022-07-01
576,0.5134258800543376,Graduate,happy,True,2022-08-01
576,0.5127863506508974,Graduate,happy,True,2022-09-01
576,0.4374222264270069,Graduate,happy,True,2022-10-01
576,0.5216500138842475,Graduate,happy,True,2022-11-01
576,0.44770851157817826,Graduate,happy,True,2022-12-01
576,0.47911058909895043,Graduate,happy,True,2023-01-01
576,0.5018324292766179,Graduate,happy,True,2023-02-01
576,0.47416579065450026,Graduate,happy,True,2023-03-01
576,0.45435323313980414,Graduate,happy,True,2023-04-01
576,0.3875095897517008,Graduate,happy,True,2023-05-01
577,0.958287919172845,HighSchoolOrCollege,happy,True,2022-03-01
578,0.5151310222713034,Bachelors,happy,True,2022-03-01
578,-0.04490697344900774,Bachelors,happy,True,2022-04-01
578,0.17929316362854375,Bachelors,happy,True,2022-05-01
578,0.2218587393799374,Bachelors,happy,True,2022-06-01
578,0.1276785804991204,Bachelors,happy,True,2022-07-01
578,0.25834795723602955,Bachelors,happy,True,2022-08-01
578,0.1657801582917071,Bachelors,happy,True,2022-09-01
578,0.16902531722133673,Bachelors,happy,True,2022-10-01
578,0.23415395879290835,Bachelors,happy,True,2022-11-01
578,0.21324383878843667,Bachelors,happy,True,2022-12-01
578,0.20221414867235854,Bachelors,happy,True,2023-01-01
578,0.129159217890933,Bachelors,happy,True,2023-02-01
578,0.24594079907388533,Bachelors,happy,True,2023-03-01
578,0.07537989638537912,Bachelors,happy,True,2023-04-01
578,0.01977301396435671,Bachelors,happy,True,2023-05-01
579,0.6508964519979222,Bachelors,happy,False,2022-03-01
579,0.37504039449279925,Bachelors,happy,False,2022-04-01
579,0.4109310433305001,Bachelors,happy,False,2022-05-01
579,0.3603236335927731,Bachelors,happy,False,2022-06-01
579,0.37294649555520865,Bachelors,happy,False,2022-07-01
579,0.39281233596902,Bachelors,happy,False,2022-08-01
579,0.3929705326187539,Bachelors,happy,False,2022-09-01
579,0.37562899281737405,Bachelors,happy,False,2022-10-01
579,0.41739031943091276,Bachelors,happy,False,2022-11-01
579,0.35940493179936117,Bachelors,happy,False,2022-12-01
579,0.3612218686428428,Bachelors,happy,False,2023-01-01
579,0.4085909589841765,Bachelors,happy,False,2023-02-01
579,0.39399429685487874,Bachelors,happy,False,2023-03-01
579,0.326442912712938,Bachelors,happy,False,2023-04-01
579,0.2659628116263011,Bachelors,happy,False,2023-05-01
580,0.9702165091011296,HighSchoolOrCollege,happy,False,2022-03-01
581,0.7689683416722075,Graduate,sad,False,2022-03-01
581,0.6460786476083015,Graduate,sad,False,2022-04-01
581,0.7275634016864307,Graduate,sad,False,2022-05-01
581,0.6527087356077738,Graduate,sad,False,2022-06-01
581,0.6682998249880696,Graduate,sad,False,2022-07-01
581,0.7470197188893092,Graduate,sad,False,2022-08-01
581,0.7662015169166669,Graduate,sad,False,2022-09-01
581,0.7504897606782748,Graduate,sad,False,2022-10-01
581,0.7207245428932589,Graduate,sad,False,2022-11-01
581,0.7621172847846402,Graduate,sad,False,2022-12-01
581,0.6766412306493654,Graduate,sad,False,2023-01-01
581,0.6502398343276043,Graduate,sad,False,2023-02-01
581,0.6789898997368652,Graduate,sad,False,2023-03-01
581,0.7272434292302592,Graduate,sad,False,2023-04-01
581,0.66007974103644,Graduate,sad,False,2023-05-01
582,0.5287679953810398,HighSchoolOrCollege,sad,False,2022-03-01
582,0.3571173832356982,HighSchoolOrCollege,sad,False,2022-04-01
582,0.34030685110332703,HighSchoolOrCollege,sad,False,2022-05-01
582,0.36378966598438056,HighSchoolOrCollege,sad,False,2022-06-01
582,0.3070995706353935,HighSchoolOrCollege,sad,False,2022-07-01
582,0.38709567164344216,HighSchoolOrCollege,sad,False,2022-08-01
582,0.45025765871606416,HighSchoolOrCollege,sad,False,2022-09-01
582,0.35352624933835897,HighSchoolOrCollege,sad,False,2022-10-01
582,0.38344831255096257,HighSchoolOrCollege,sad,False,2022-11-01
582,0.3458444496423224,HighSchoolOrCollege,sad,False,2022-12-01
582,0.3271583615703261,HighSchoolOrCollege,sad,False,2023-01-01
582,0.39429769303578555,HighSchoolOrCollege,sad,False,2023-02-01
582,0.42718259347151,HighSchoolOrCollege,sad,False,2023-03-01
582,0.2992602393010896,HighSchoolOrCollege,sad,False,2023-04-01
582,0.3224617927663862,HighSchoolOrCollege,sad,False,2023-05-01
583,0.7734486925584707,Graduate,happy,False,2022-03-01
583,0.6361843368863442,Graduate,happy,False,2022-04-01
583,0.6809191840236788,Graduate,happy,False,2022-05-01
583,0.7128694172341448,Graduate,happy,False,2022-06-01
583,0.6576307194404722,Graduate,happy,False,2022-07-01
583,0.6868921428051358,Graduate,happy,False,2022-08-01
583,0.7145690339884685,Graduate,happy,False,2022-09-01
583,0.7005611427326529,Graduate,happy,False,2022-10-01
583,0.7314322727700031,Graduate,happy,False,2022-11-01
583,0.7138381598200576,Graduate,happy,False,2022-12-01
583,0.6906130070129908,Graduate,happy,False,2023-01-01
583,0.7062899362019615,Graduate,happy,False,2023-02-01
583,0.7270112364675816,Graduate,happy,False,2023-03-01
583,0.67804684024739,Graduate,happy,False,2023-04-01
583,0.6706771556831899,Graduate,happy,False,2023-05-01
584,0.8146953650804167,Bachelors,sad,False,2022-03-01
584,0.6645764059258745,Bachelors,sad,False,2022-04-01
584,0.7222919966386597,Bachelors,sad,False,2022-05-01
584,0.7404560751106505,Bachelors,sad,False,2022-06-01
584,0.727101827377034,Bachelors,sad,False,2022-07-01
584,0.7671101213880377,Bachelors,sad,False,2022-08-01
584,0.7569726393493507,Bachelors,sad,False,2022-09-01
584,0.7656829865184586,Bachelors,sad,False,2022-10-01
584,0.7998050315823401,Bachelors,sad,False,2022-11-01
584,0.7969092500376685,Bachelors,sad,False,2022-12-01
584,0.7967542576761183,Bachelors,sad,False,2023-01-01
584,0.7831413860374181,Bachelors,sad,False,2023-02-01
584,0.8064688155353447,Bachelors,sad,False,2023-03-01
584,0.7782781006898574,Bachelors,sad,False,2023-04-01
584,0.7677994883182359,Bachelors,sad,False,2023-05-01
585,0.8150643339384124,Bachelors,sad,False,2022-03-01
585,0.7393559381600223,Bachelors,sad,False,2022-04-01
585,0.7551073986890557,Bachelors,sad,False,2022-05-01
585,0.7853801069357297,Bachelors,sad,False,2022-06-01
585,0.7636563833839145,Bachelors,sad,False,2022-07-01
585,0.7929231365379834,Bachelors,sad,False,2022-08-01
585,0.7660773992500834,Bachelors,sad,False,2022-09-01
585,0.7565273991683246,Bachelors,sad,False,2022-10-01
585,0.7733474560291753,Bachelors,sad,False,2022-11-01
585,0.7790830909982506,Bachelors,sad,False,2022-12-01
585,0.7642830533495992,Bachelors,sad,False,2023-01-01
585,0.7601458668328254,Bachelors,sad,False,2023-02-01
585,0.7825064744452469,Bachelors,sad,False,2023-03-01
585,0.7276945572781306,Bachelors,sad,False,2023-04-01
585,0.7635793385480071,Bachelors,sad,False,2023-05-01
586,0.8016363756747069,HighSchoolOrCollege,sad,False,2022-03-01
586,0.6492016520056219,HighSchoolOrCollege,sad,False,2022-04-01
586,0.6637791949558667,HighSchoolOrCollege,sad,False,2022-05-01
586,0.664800174207409,HighSchoolOrCollege,sad,False,2022-06-01
586,0.644377667536477,HighSchoolOrCollege,sad,False,2022-07-01
586,0.6768400493948659,HighSchoolOrCollege,sad,False,2022-08-01
586,0.6673629281521443,HighSchoolOrCollege,sad,False,2022-09-01
586,0.6454472648476166,HighSchoolOrCollege,sad,False,2022-10-01
586,0.6663419489006019,HighSchoolOrCollege,sad,False,2022-11-01
586,0.6632687053300954,HighSchoolOrCollege,sad,False,2022-12-01
586,0.662247726078553,HighSchoolOrCollege,sad,False,2023-01-01
586,0.637681336262074,HighSchoolOrCollege,sad,False,2023-02-01
586,0.6765909733140764,HighSchoolOrCollege,sad,False,2023-03-01
586,0.6317681764882157,HighSchoolOrCollege,sad,False,2023-04-01
586,0.6126723948216233,HighSchoolOrCollege,sad,False,2023-05-01
587,0.5930610772038201,HighSchoolOrCollege,sad,False,2022-03-01
587,0.11291584503624286,HighSchoolOrCollege,sad,False,2022-04-01
587,0.3093423959162971,HighSchoolOrCollege,sad,False,2022-05-01
587,0.35424921290908185,HighSchoolOrCollege,sad,False,2022-06-01
587,0.3539128014331514,HighSchoolOrCollege,sad,False,2022-07-01
587,0.2881871513106148,HighSchoolOrCollege,sad,False,2022-08-01
587,0.36465409131298077,HighSchoolOrCollege,sad,False,2022-09-01
587,0.21154629369086742,HighSchoolOrCollege,sad,False,2022-10-01
587,0.1301660045970221,HighSchoolOrCollege,sad,False,2022-11-01
587,0.3067310673217791,HighSchoolOrCollege,sad,False,2022-12-01
587,0.28545820835190794,HighSchoolOrCollege,sad,False,2023-01-01
587,0.2471108789014167,HighSchoolOrCollege,sad,False,2023-02-01
587,0.23529917876821638,HighSchoolOrCollege,sad,False,2023-03-01
587,0.30145959368334396,HighSchoolOrCollege,sad,False,2023-04-01
587,0.30183844947589755,HighSchoolOrCollege,sad,False,2023-05-01
588,0.49051797897472715,HighSchoolOrCollege,sad,False,2022-03-01
588,0.30823494694537956,HighSchoolOrCollege,sad,False,2022-04-01
588,0.2793797705901593,HighSchoolOrCollege,sad,False,2022-05-01
588,0.2501382681761709,HighSchoolOrCollege,sad,False,2022-06-01
588,0.20476037999182783,HighSchoolOrCollege,sad,False,2022-07-01
588,0.2070212321517022,HighSchoolOrCollege,sad,False,2022-08-01
588,0.2533447866237174,HighSchoolOrCollege,sad,False,2022-09-01
588,0.2883424062868287,HighSchoolOrCollege,sad,False,2022-10-01
588,0.31460679178924866,HighSchoolOrCollege,sad,False,2022-11-01
588,0.3150291082947151,HighSchoolOrCollege,sad,False,2022-12-01
588,0.1943571259419078,HighSchoolOrCollege,sad,False,2023-01-01
588,0.2987454495607107,HighSchoolOrCollege,sad,False,2023-02-01
588,0.2484613317994594,HighSchoolOrCollege,sad,False,2023-03-01
588,0.21010229720196794,HighSchoolOrCollege,sad,False,2023-04-01
588,0.10858047002485383,HighSchoolOrCollege,sad,False,2023-05-01
589,0.9773689697849361,HighSchoolOrCollege,happy,False,2022-03-01
590,0.5815208573489028,HighSchoolOrCollege,sad,False,2022-03-01
590,0.3854111817118606,HighSchoolOrCollege,sad,False,2022-04-01
590,0.4198970061120063,HighSchoolOrCollege,sad,False,2022-05-01
590,0.4697046655181051,HighSchoolOrCollege,sad,False,2022-06-01
590,0.37409817946567336,HighSchoolOrCollege,sad,False,2022-07-01
590,0.43658336246789353,HighSchoolOrCollege,sad,False,2022-08-01
590,0.4322485340081512,HighSchoolOrCollege,sad,False,2022-09-01
590,0.34339957723252934,HighSchoolOrCollege,sad,False,2022-10-01
590,0.4279441557341882,HighSchoolOrCollege,sad,False,2022-11-01
590,0.38989213485537066,HighSchoolOrCollege,sad,False,2022-12-01
590,0.4517271974041728,HighSchoolOrCollege,sad,False,2023-01-01
590,0.3342662127656302,HighSchoolOrCollege,sad,False,2023-02-01
590,0.3879413187443268,HighSchoolOrCollege,sad,False,2023-03-01
590,0.28610546438744666,HighSchoolOrCollege,sad,False,2023-04-01
590,0.28209722617015276,HighSchoolOrCollege,sad,False,2023-05-01
591,0.8080686531710637,Bachelors,sad,False,2022-03-01
591,0.7084328255321252,Bachelors,sad,False,2022-04-01
591,0.735329360161993,Bachelors,sad,False,2022-05-01
591,0.7826872663184041,Bachelors,sad,False,2022-06-01
591,0.7573856302227417,Bachelors,sad,False,2022-07-01
591,0.7753075053198039,Bachelors,sad,False,2022-08-01
591,0.7769817831937692,Bachelors,sad,False,2022-09-01
591,0.7622205434882983,Bachelors,sad,False,2022-10-01
591,0.7833271072547537,Bachelors,sad,False,2022-11-01
591,0.7879434528106489,Bachelors,sad,False,2022-12-01
591,0.7751673984941547,Bachelors,sad,False,2023-01-01
591,0.771563791400338,Bachelors,sad,False,2023-02-01
591,0.7829059396015875,Bachelors,sad,False,2023-03-01
591,0.7532525485993853,Bachelors,sad,False,2023-04-01
591,0.716097295034221,Bachelors,sad,False,2023-05-01
592,0.8385065696390025,Graduate,sad,False,2022-03-01
592,0.7708687957972493,Graduate,sad,False,2022-04-01
592,0.7381068716966503,Graduate,sad,False,2022-05-01
592,0.7601075283514118,Graduate,sad,False,2022-06-01
592,0.7453471606803264,Graduate,sad,False,2022-07-01
592,0.8005460968473548,Graduate,sad,False,2022-08-01
592,0.7750086333930533,Graduate,sad,False,2022-09-01
592,0.7713421710926089,Graduate,sad,False,2022-10-01
592,0.800069302526067,Graduate,sad,False,2022-11-01
592,0.7690478874503247,Graduate,sad,False,2022-12-01
592,0.7194688636916851,Graduate,sad,False,2023-01-01
592,0.7774481400641016,Graduate,sad,False,2023-02-01
592,0.8186380322581346,Graduate,sad,False,2023-03-01
592,0.7861342526756213,Graduate,sad,False,2023-04-01
592,0.7896112996090201,Graduate,sad,False,2023-05-01
593,0.5571910842999366,HighSchoolOrCollege,happy,False,2022-03-01
593,0.11494249925868594,HighSchoolOrCollege,happy,False,2022-04-01
593,0.2979786366576809,HighSchoolOrCollege,happy,False,2022-05-01
593,0.2511862122076918,HighSchoolOrCollege,happy,False,2022-06-01
593,0.25979421999629493,HighSchoolOrCollege,happy,False,2022-07-01
593,0.26392351304302364,HighSchoolOrCollege,happy,False,2022-08-01
593,0.26165091837001353,HighSchoolOrCollege,happy,False,2022-09-01
593,0.11740413777296288,HighSchoolOrCollege,happy,False,2022-10-01
593,0.20908273055967463,HighSchoolOrCollege,happy,False,2022-11-01
593,0.213169599548252,HighSchoolOrCollege,happy,False,2022-12-01
593,0.20404635711284658,HighSchoolOrCollege,happy,False,2023-01-01
593,0.23023395446374206,HighSchoolOrCollege,happy,False,2023-02-01
593,0.30397105674426483,HighSchoolOrCollege,happy,False,2023-03-01
593,0.2177119834669573,HighSchoolOrCollege,happy,False,2023-04-01
593,0.20897125657954163,HighSchoolOrCollege,happy,False,2023-05-01
594,0.7976372806822953,Graduate,sad,False,2022-03-01
594,0.7563121317365078,Graduate,sad,False,2022-04-01
594,0.7449764774885228,Graduate,sad,False,2022-05-01
594,0.7688723592863134,Graduate,sad,False,2022-06-01
594,0.7480121260196804,Graduate,sad,False,2022-07-01
594,0.7794666647029782,Graduate,sad,False,2022-08-01
594,0.7732732166573757,Graduate,sad,False,2022-09-01
594,0.7623564361326438,Graduate,sad,False,2022-10-01
594,0.7731213641353678,Graduate,sad,False,2022-11-01
594,0.7507480905395514,Graduate,sad,False,2022-12-01
594,0.7671966853960621,Graduate,sad,False,2023-01-01
594,0.7570798185696654,Graduate,sad,False,2023-02-01
594,0.7787372024485661,Graduate,sad,False,2023-03-01
594,0.7700628407930494,Graduate,sad,False,2023-04-01
594,0.7290450226507282,Graduate,sad,False,2023-05-01
595,0.9673849549753069,Low,happy,False,2022-03-01
596,0.7032418107906852,Graduate,happy,False,2022-03-01
596,0.525029879417074,Graduate,happy,False,2022-04-01
596,0.5616719889199583,Graduate,happy,False,2022-05-01
596,0.5601948514419479,Graduate,happy,False,2022-06-01
596,0.5041781815499125,Graduate,happy,False,2022-07-01
596,0.5856923522115176,Graduate,happy,False,2022-08-01
596,0.5671758108824853,Graduate,happy,False,2022-09-01
596,0.5363236559311142,Graduate,happy,False,2022-10-01
596,0.5679970994982005,Graduate,happy,False,2022-11-01
596,0.5571384645959732,Graduate,happy,False,2022-12-01
596,0.5992924900230778,Graduate,happy,False,2023-01-01
596,0.5264158949769642,Graduate,happy,False,2023-02-01
596,0.6176858636420534,Graduate,happy,False,2023-03-01
596,0.5602073900888092,Graduate,happy,False,2023-04-01
596,0.5251217708196982,Graduate,happy,False,2023-05-01
597,0.6529208606391561,HighSchoolOrCollege,sad,False,2022-03-01
597,0.38296553190109894,HighSchoolOrCollege,sad,False,2022-04-01
597,0.3946550469792014,HighSchoolOrCollege,sad,False,2022-05-01
597,0.4440085596274359,HighSchoolOrCollege,sad,False,2022-06-01
597,0.3400410398737854,HighSchoolOrCollege,sad,False,2022-07-01
597,0.4185180171671612,HighSchoolOrCollege,sad,False,2022-08-01
597,0.39493449830484717,HighSchoolOrCollege,sad,False,2022-09-01
597,0.3912214369999739,HighSchoolOrCollege,sad,False,2022-10-01
597,0.42063371673336136,HighSchoolOrCollege,sad,False,2022-11-01
597,0.4327144065847187,HighSchoolOrCollege,sad,False,2022-12-01
597,0.43436952480448543,HighSchoolOrCollege,sad,False,2023-01-01
597,0.38819367552044004,HighSchoolOrCollege,sad,False,2023-02-01
597,0.437006910969165,HighSchoolOrCollege,sad,False,2023-03-01
597,0.3741300355907956,HighSchoolOrCollege,sad,False,2023-04-01
597,0.40472677770970045,HighSchoolOrCollege,sad,False,2023-05-01
598,0.7025589630540521,HighSchoolOrCollege,sad,False,2022-03-01
598,0.49758350922500605,HighSchoolOrCollege,sad,False,2022-04-01
598,0.5616473050591775,HighSchoolOrCollege,sad,False,2022-05-01
598,0.5378376769251194,HighSchoolOrCollege,sad,False,2022-06-01
598,0.5231340042120689,HighSchoolOrCollege,sad,False,2022-07-01
598,0.5392083520154285,HighSchoolOrCollege,sad,False,2022-08-01
598,0.5024797878442164,HighSchoolOrCollege,sad,False,2022-09-01
598,0.5318837267509282,HighSchoolOrCollege,sad,False,2022-10-01
598,0.5756124248866181,HighSchoolOrCollege,sad,False,2022-11-01
598,0.4937439889926333,HighSchoolOrCollege,sad,False,2022-12-01
598,0.5304456680333803,HighSchoolOrCollege,sad,False,2023-01-01
598,0.45454021271371003,HighSchoolOrCollege,sad,False,2023-02-01
598,0.6008832305887113,HighSchoolOrCollege,sad,False,2023-03-01
598,0.5003114243516011,HighSchoolOrCollege,sad,False,2023-04-01
598,0.41190029834264696,HighSchoolOrCollege,sad,False,2023-05-01
599,0.9785252117550454,HighSchoolOrCollege,happy,False,2022-03-01
600,0.5312590921035258,Bachelors,happy,False,2022-03-01
600,0.3733826159633433,Bachelors,happy,False,2022-04-01
600,0.4799057109485869,Bachelors,happy,False,2022-05-01
600,0.48642812767137833,Bachelors,happy,False,2022-06-01
600,0.459408344258025,Bachelors,happy,False,2022-07-01
600,0.5591053971046658,Bachelors,happy,False,2022-08-01
600,0.5037200522262624,Bachelors,happy,False,2022-09-01
600,0.4630295144338239,Bachelors,happy,False,2022-10-01
600,0.5227089068559532,Bachelors,happy,False,2022-11-01
600,0.46774628554994857,Bachelors,happy,False,2022-12-01
600,0.5202573166480537,Bachelors,happy,False,2023-01-01
600,0.5093347193339297,Bachelors,happy,False,2023-02-01
600,0.5425610211444976,Bachelors,happy,False,2023-03-01
600,0.4946488070850763,Bachelors,happy,False,2023-04-01
600,0.5065467758009443,Bachelors,happy,False,2023-05-01
601,0.5418524504859423,HighSchoolOrCollege,happy,False,2022-03-01
601,0.33314775478075354,HighSchoolOrCollege,happy,False,2022-04-01
601,0.34564720675238014,HighSchoolOrCollege,happy,False,2022-05-01
601,0.3802407571544778,HighSchoolOrCollege,happy,False,2022-06-01
601,0.3149142987570942,HighSchoolOrCollege,happy,False,2022-07-01
601,0.39506944049153947,HighSchoolOrCollege,happy,False,2022-08-01
601,0.2899774110753065,HighSchoolOrCollege,happy,False,2022-09-01
601,0.3363379838408811,HighSchoolOrCollege,happy,False,2022-10-01
601,0.3385076222211756,HighSchoolOrCollege,happy,False,2022-11-01
601,0.40024135342163714,HighSchoolOrCollege,happy,False,2022-12-01
601,0.3375891462432695,HighSchoolOrCollege,happy,False,2023-01-01
601,0.28507088387481594,HighSchoolOrCollege,happy,False,2023-02-01
601,0.35814794044903453,HighSchoolOrCollege,happy,False,2023-03-01
601,0.2967361788006273,HighSchoolOrCollege,happy,False,2023-04-01
601,0.23254338634396632,HighSchoolOrCollege,happy,False,2023-05-01
602,0.9794264842484128,HighSchoolOrCollege,happy,False,2022-03-01
603,0.9750177062060233,HighSchoolOrCollege,happy,False,2022-03-01
604,0.9797854863759402,HighSchoolOrCollege,happy,False,2022-03-01
605,0.9750006451388014,HighSchoolOrCollege,happy,False,2022-03-01
606,0.6404566191217973,HighSchoolOrCollege,sad,False,2022-03-01
606,0.2963804133522431,HighSchoolOrCollege,sad,False,2022-04-01
606,0.3764467129873088,HighSchoolOrCollege,sad,False,2022-05-01
606,0.45862690818935714,HighSchoolOrCollege,sad,False,2022-06-01
606,0.38023629841220286,HighSchoolOrCollege,sad,False,2022-07-01
606,0.4524917039320915,HighSchoolOrCollege,sad,False,2022-08-01
606,0.393934000270988,HighSchoolOrCollege,sad,False,2022-09-01
606,0.34520301638233675,HighSchoolOrCollege,sad,False,2022-10-01
606,0.4153413169384792,HighSchoolOrCollege,sad,False,2022-11-01
606,0.35462178053038873,HighSchoolOrCollege,sad,False,2022-12-01
606,0.3991226600288429,HighSchoolOrCollege,sad,False,2023-01-01
606,0.34405005243307474,HighSchoolOrCollege,sad,False,2023-02-01
606,0.44052751918826283,HighSchoolOrCollege,sad,False,2023-03-01
606,0.20529601212080106,HighSchoolOrCollege,sad,False,2023-04-01
606,0.3710075709272791,HighSchoolOrCollege,sad,False,2023-05-01
607,0.565592865639333,HighSchoolOrCollege,sad,False,2022-03-01
607,0.2712776875507177,HighSchoolOrCollege,sad,False,2022-04-01
607,0.35775045626965096,HighSchoolOrCollege,sad,False,2022-05-01
607,0.30714884331294545,HighSchoolOrCollege,sad,False,2022-06-01
607,0.33048268370225065,HighSchoolOrCollege,sad,False,2022-07-01
607,0.3273871505329141,HighSchoolOrCollege,sad,False,2022-08-01
607,0.275216926956648,HighSchoolOrCollege,sad,False,2022-09-01
607,0.21676508126844274,HighSchoolOrCollege,sad,False,2022-10-01
607,0.3536669820502686,HighSchoolOrCollege,sad,False,2022-11-01
607,0.35972325370426705,HighSchoolOrCollege,sad,False,2022-12-01
607,0.3185131111121947,HighSchoolOrCollege,sad,False,2023-01-01
607,0.24638466738564568,HighSchoolOrCollege,sad,False,2023-02-01
607,0.37658605515519905,HighSchoolOrCollege,sad,False,2023-03-01
607,0.2077036628053649,HighSchoolOrCollege,sad,False,2023-04-01
607,0.23305411849320745,HighSchoolOrCollege,sad,False,2023-05-01
608,0.5694440087269461,HighSchoolOrCollege,sad,False,2022-03-01
608,0.22114625050269832,HighSchoolOrCollege,sad,False,2022-04-01
608,0.29265957853676905,HighSchoolOrCollege,sad,False,2022-05-01
608,0.2916757678243084,HighSchoolOrCollege,sad,False,2022-06-01
608,0.16872505184572528,HighSchoolOrCollege,sad,False,2022-07-01
608,0.416494851667381,HighSchoolOrCollege,sad,False,2022-08-01
