participantId,year,month,amount_x,amount_y,engel_idx,date
361,2022,9,2550.055630160732,1357.5399860814966,0.5323570082257106,2022-09-01
361,2022,10,2434.1440106079717,1318.7679004756824,0.541778914775998,2022-10-01
361,2022,11,2550.055630160732,1280.6920220648358,0.5022212091836258,2022-11-01
361,2022,12,2550.055630160732,1321.2402300572726,0.5181221203295843,2022-12-01
361,2023,1,2550.055630160732,1327.4787159855632,0.5205685320291978,2023-01-01
361,2023,2,2318.2323910552113,1282.8189046196146,0.5533607888360589,2023-02-01
361,2023,3,2665.9672497134925,1410.2577165382722,0.5289853867071437,2023-03-01
361,2023,4,2318.2323910552113,1361.1397751535385,0.5871455253603699,2023-04-01
361,2023,5,2086.4091519496906,1241.5596763443277,0.5950700873719449,2023-05-01
362,2022,3,5556.498806805896,2232.99882370584,0.4018715564143997,2022-03-01
362,2022,4,2832.3285164771773,1946.4842175761423,0.6872381527257158,2022-04-01
362,2022,5,2968.0675807549865,1883.3697463866706,0.634544091448079,2022-05-01
362,2022,6,2968.0675807549865,1880.209017783899,0.6334791801828282,2022-06-01
362,2022,7,2830.929144680498,2141.051268649883,0.7563069081658432,2022-07-01
362,2022,8,3098.2091578460822,1955.3999614485124,0.6311387843188526,2022-08-01
362,2022,9,2966.668208958308,1915.9562987127376,0.6458276301094996,2022-09-01
362,2022,10,2832.3285164771773,1992.0583473027423,0.7033288461115539,2022-10-01
362,2022,11,2966.6682089583082,1847.2833757113972,0.622679465851032,2022-11-01
362,2022,12,2963.8694653649513,2075.2924999748548,0.7001969972787978,2022-12-01
362,2023,1,2965.2688371616296,1892.3314437170138,0.6381652213120625,2023-01-01
362,2023,2,2695.1900804026895,1824.5404635700397,0.6769617018245461,2023-02-01
362,2023,3,3099.6085296427605,1845.5887331761433,0.5954263951483103,2023-03-01
362,2023,4,2696.5894521993678,1949.554235767881,0.7229703558240218,2023-04-01
362,2023,5,2425.1113236437486,1675.4777134939914,0.6908869284303918,2023-05-01
363,2022,3,9747.244487613843,1812.2680263967684,0.1859261895707735,2022-03-01
363,2022,4,5286.904147758416,1271.7359588764698,0.24054454617182167,2022-04-01
363,2022,5,5538.661488127864,1321.342158297936,0.2385670547171436,2022-05-01
363,2022,6,5538.661488127864,1314.8757674326623,0.23739955407116,2022-06-01
363,2022,7,5286.904147758416,1312.9852734448036,0.2483467142110934,2022-07-01
363,2022,8,5790.418828497312,1277.0072401662596,0.2205379745384773,2022-08-01
363,2022,9,5538.661488127864,1189.4461358821427,0.21475335483703487,2022-09-01
363,2022,10,5286.904147758416,1254.6574889327821,0.23731421146811255,2022-10-01
363,2022,11,5538.661488127864,1230.5242712160425,0.2221699726285267,2022-11-01
363,2022,12,5538.661488127864,1293.947499511254,0.2336209754441274,2022-12-01
363,2023,1,5538.661488127864,1218.633459854584,0.22002309808366666,2023-01-01
363,2023,2,5035.146807388968,1259.6746868319797,0.2501763573176128,2023-02-01
363,2023,3,5790.418828497312,1153.9516571508912,0.19928638865841014,2023-03-01
363,2023,4,5035.146807388968,1283.391999471487,0.2548867090802868,2023-04-01
363,2023,5,4531.632126650073,1079.0299786081061,0.23811067369357705,2023-05-01
364,2022,3,6083.981006712283,1447.5796761804927,0.23793297095822938,2022-03-01
364,2022,4,3662.8005935883275,1415.323324420819,0.38640468905086434,2022-04-01
364,2022,5,3837.2196694734857,1078.1206661355877,0.28096402056740194,2022-05-01
364,2022,6,3837.2196694734857,933.3101824132959,0.24322563282944853,2022-06-01
364,2022,7,3662.8005935883275,1105.8302920884596,0.3019084069234338,2022-07-01
364,2022,8,4011.638745358644,1055.9764441431737,0.26322819953938015,2022-08-01
364,2022,9,3837.2196694734857,932.6055929707563,0.24304201304657688,2022-09-01
364,2022,10,3662.8005935883275,1088.4898046040685,0.29717419138498885,2022-10-01
364,2022,11,3837.2196694734857,939.5487088069469,0.24485142622441125,2022-11-01
364,2022,12,3837.2196694734857,1093.9653197657913,0.2850932221756011,2022-12-01
364,2023,1,3837.2196694734857,1062.2153926943827,0.27681902111174467,2023-01-01
364,2023,2,3488.3815177031693,1069.6455530983367,0.3066308967840811,2023-02-01
364,2023,3,4011.638745358644,982.056094265635,0.24480172732448727,2023-03-01
364,2023,4,3488.3815177031693,973.454764960284,0.2790562786839981,2023-04-01
364,2023,5,3139.543365932853,1069.9692831536597,0.3408041101657915,2023-05-01
365,2022,3,4582.777605994524,1803.431549666314,0.39352368906300994,2022-03-01
365,2022,4,2232.8099703669864,1522.2523979428263,0.6817653173111852,2022-04-01
365,2022,5,2339.1342546701762,1577.9588702395188,0.6745909804403317,2022-05-01
365,2022,6,2339.1342546701762,1341.0488700721116,0.5733099189987293,2022-06-01
365,2022,7,2232.8099703669864,1428.6026895696127,0.6398227831877723,2022-07-01
365,2022,8,2445.458538973366,1438.3954189232982,0.5881904747103807,2022-08-01
365,2022,9,2339.1342546701762,1453.3807237047552,0.6213327519799352,2022-09-01
365,2022,10,2232.8099703669864,1436.7651477298784,0.6434784718798665,2022-10-01
365,2022,11,2339.1342546701762,1390.2943932705743,0.5943628034580722,2022-11-01
365,2022,12,2339.1342546701762,1379.3487035140074,0.5896834270029956,2022-12-01
365,2023,1,2339.1342546701762,1274.8522259586648,0.5450102846441459,2023-01-01
365,2023,2,2126.4856860637965,1374.3502656453563,0.646301207034847,2023-02-01
365,2023,3,2445.458538973366,1426.8390608634477,0.5834648341502663,2023-03-01
365,2023,4,2126.4856860637965,1427.267210812701,0.671185900834642,2023-04-01
365,2023,5,1913.8371174574168,1221.0468786150068,0.638009821983806,2023-05-01
366,2022,3,6266.578045382614,1255.3473896286912,0.20032422488596716,2022-03-01
366,2022,4,3620.797652464225,1350.0784505405045,0.3728676883177039,2022-04-01
366,2022,5,3793.2165882958548,1274.5352844693714,0.33600382546095814,2022-05-01
366,2022,6,3793.2165882958548,1122.6384347298824,0.2959594867832845,2022-06-01
366,2022,7,3620.797652464225,1109.6557429324207,0.3064672067982635,2022-07-01
366,2022,8,3965.6355241274846,1138.7956112175514,0.28716597990131937,2022-08-01
366,2022,9,3793.2165882958548,1284.6316844793964,0.3386655242527376,2022-09-01
366,2022,10,3620.797652464225,1193.2604338333597,0.3295573374616105,2022-10-01
366,2022,11,3793.2165882958548,1124.8117452871693,0.29653243338591,2022-11-01
366,2022,12,3793.2165882958548,1192.8966529056502,0.3144815554657195,2022-12-01
366,2023,1,3793.2165882958548,1122.0961082714402,0.29581651407244175,2023-01-01
366,2023,2,3448.378716632595,1170.794674441646,0.3395203284356622,2023-02-01
366,2023,3,3965.6355241274846,1172.2764260147346,0.2956087161521627,2023-03-01
366,2023,4,3448.378716632595,1279.2930289200997,0.3709839127441758,2023-04-01
366,2023,5,3103.5408449693355,1058.87431971469,0.3411826596163751,2023-05-01
367,2022,3,6360.023652763712,1394.4083605313438,0.2192457821953872,2022-03-01
367,2022,4,3608.66522943751,1280.4385825418399,0.35482332140336126,2022-04-01
367,2022,5,3780.506430839297,1279.6161691236036,0.3384774480702366,2022-05-01
367,2022,6,3780.506430839296,1141.8187721780748,0.30202799362110433,2022-06-01
367,2022,7,3608.6652294375085,1355.8390085277645,0.3757175914982567,2022-07-01
367,2022,8,3952.3476322410834,1291.4548649585552,0.32675639521776245,2022-08-01
367,2022,9,3780.506430839297,1313.4429330228288,0.34742512863051417,2022-09-01
367,2022,10,3608.665229437511,1435.219968555922,0.39771491044616303,2022-10-01
367,2022,11,3780.506430839297,1538.112778515371,0.4068536336741265,2022-11-01
367,2022,12,3780.506430839296,1315.8576862119307,0.3480638666496864,2022-12-01
367,2023,1,3780.506430839296,1370.6903993521557,0.3625679322142705,2023-01-01
367,2023,2,3436.8240280357236,1347.775415417147,0.39215723715346934,2023-02-01
367,2023,3,3952.347632241082,1565.4833741587322,0.3960894940992483,2023-03-01
367,2023,4,3436.8240280357245,1523.8185306227083,0.4433798525010978,2023-04-01
367,2023,5,3093.14162523215,1089.79149145531,0.3523251190845546,2023-05-01
368,2022,3,12199.640359957639,1457.8672827094908,0.119500840983361,2022-03-01
368,2022,4,7551.056782228081,1458.206859755051,0.19311295118148744,2022-04-01
368,2022,5,7910.630914715132,1075.1018899242754,0.13590596015855083,2022-05-01
368,2022,6,7910.630914715132,1168.449022515256,0.14770617351667112,2022-06-01
368,2022,7,7551.056782228081,1662.562076846155,0.22017607929516653,2022-07-01
368,2022,8,8270.205047202184,1189.2690057272835,0.14380163477683228,2022-08-01
368,2022,9,7910.630914715132,1144.9508444430903,0.14473571789492606,2022-09-01
368,2022,10,7551.056782228081,1369.0525285056897,0.18130608310718133,2022-10-01
368,2022,11,7910.630914715132,1339.4759099661537,0.16932605305532564,2022-11-01
368,2022,12,7910.630914715132,1253.9890329805526,0.1585194716451652,2022-12-01
368,2023,1,7910.630914715132,1409.696210805896,0.17820275348501205,2023-01-01
368,2023,2,7191.4826497410295,1087.8431791668818,0.15126827556290576,2023-02-01
368,2023,3,8270.205047202184,1237.988553228577,0.149692606913947,2023-03-01
368,2023,4,7191.4826497410295,1200.410670042357,0.16692116612220217,2023-04-01
368,2023,5,6472.334384766927,1234.535890195701,0.19074043719083245,2023-05-01
369,2022,3,6017.745711417781,1340.5209923547495,0.22276132236882484,2022-03-01
369,2022,4,3597.060466309173,1285.5081687610632,0.35737741436414644,2022-04-01
369,2022,5,3768.3490599429433,1177.9069662421214,0.3125790492083438,2022-05-01
369,2022,6,3768.3490599429433,1242.453762013149,0.3297077160978184,2022-06-01
369,2022,7,3597.060466309173,1262.514201678303,0.3509849816268804,2022-07-01
369,2022,8,3939.6376535767135,1205.26689723007,0.30593343936994655,2022-08-01
369,2022,9,3768.3490599429433,1362.4173816850598,0.36154224569251775,2022-09-01
369,2022,10,3597.060466309173,1166.0196703590304,0.3241590407723797,2022-10-01
369,2022,11,3768.3490599429433,1116.7399560452752,0.2963472699267896,2022-11-01
369,2022,12,3768.3490599429433,1243.1782134752843,0.3298999624769653,2022-12-01
369,2023,1,3768.3490599429433,1200.0824519438593,0.31846371789189554,2023-01-01
369,2023,2,3425.771872675403,1136.5053549538165,0.33175161604273645,2023-02-01
369,2023,3,3939.6376535767135,1234.116235180938,0.31325627981560944,2023-03-01
369,2023,4,3425.771872675403,1389.771305511669,0.40568121788749123,2023-04-01
369,2023,5,3083.1946854078624,1258.219205900961,0.40808944432080735,2023-05-01
370,2022,3,7884.085500913332,2540.8298835934042,0.3222732532896887,2022-03-01
370,2022,4,4910.692709074298,2319.9469994275332,0.4724276465396794,2022-04-01
370,2022,5,5144.535219030217,2058.708090287794,0.40017377715141306,2022-05-01
370,2022,6,5144.535219030217,1839.0533370033772,0.35747706230108234,2022-06-01
370,2022,7,4910.692709074298,1982.4335951401706,0.40369734222564985,2022-07-01
370,2022,8,5378.377728986136,1849.307616939631,0.34384115622318684,2022-08-01
370,2022,9,5144.535219030217,1892.6400661446241,0.3678933053356374,2022-09-01
370,2022,10,4910.692709074298,2104.2566755979615,0.42850506033692126,2022-10-01
370,2022,11,5144.535219030217,1856.319203934365,0.3608332191152333,2022-11-01
370,2022,12,5144.535219030217,2043.2766668876297,0.3971742013407389,2022-12-01
370,2023,1,5144.535219030217,1804.2516229146013,0.35071226964108837,2023-01-01
370,2023,2,4676.850199118379,1964.6958210920293,0.42008953407624405,2023-02-01
370,2023,3,5378.377728986136,2036.845635540651,0.3787100382636404,2023-03-01
370,2023,4,4676.850199118379,1872.895451873639,0.4004608597954866,2023-04-01
370,2023,5,4209.165179206541,1727.434031483649,0.4103982518949953,2023-05-01
371,2022,3,5399.775357299949,1998.7965226348738,0.3701629031534994,2022-03-01
371,2022,4,3083.240872750846,1512.3954848953324,0.4905213531195776,2022-04-01
371,2022,5,3230.0618666913624,1629.7505844245395,0.5045570802313877,2022-05-01
371,2022,6,3230.0618666913624,1502.0810430190174,0.4650316634825446,2022-06-01
371,2022,7,3083.240872750846,1447.0452516379075,0.4693260472857133,2022-07-01
371,2022,8,3376.882860631879,1542.979139269825,0.4569240932986063,2022-08-01
371,2022,9,3230.0618666913624,1527.5501877486956,0.4729166965812347,2022-09-01
371,2022,10,3083.240872750846,1787.2162760847411,0.5796550934050765,2022-10-01
371,2022,11,3230.0618666913624,1576.1025064646224,0.48794808629441694,2022-11-01
371,2022,12,3230.0618666913624,1392.0996469850113,0.43098234784306955,2022-12-01
371,2023,1,3230.0618666913624,1632.3238318386318,0.5053537359984576,2023-01-01
371,2023,2,2936.4198788103295,1823.5140675736548,0.6209990882885724,2023-02-01
371,2023,3,3376.882860631879,1730.846647905919,0.512557503277459,2023-03-01
371,2023,4,2936.4198788103295,1858.040762857036,0.6327571803558995,2023-04-01
371,2023,5,2642.7778909292965,1261.7484763517189,0.4774326592796046,2023-05-01
372,2022,3,6400.2255720003495,5474.1087482198955,0.8552993463492878,2022-03-01
372,2022,4,3168.7003014558154,2006.724437926879,0.6332957512595676,2022-04-01
372,2022,5,3319.5907920013306,1866.044139923992,0.5621307735942304,2022-05-01
372,2022,6,3319.5907920013306,1802.1450777285488,0.5428816955604528,2022-06-01
372,2022,7,3168.7003014558154,1760.839337806757,0.5556976584367299,2022-07-01
372,2022,8,3470.4812825468457,1751.938889897924,0.5048115080488914,2022-08-01
372,2022,9,3319.5907920013306,1877.3259189473981,0.565529318695208,2022-09-01
372,2022,10,3168.7003014558154,1838.18051669242,0.5801055138751663,2022-10-01
372,2022,11,3319.5907920013306,1752.0901781825658,0.5278030600652008,2022-11-01
372,2022,12,3319.5907920013306,1907.6085436648182,0.5746517155853268,2022-12-01
372,2023,1,3319.5907920013306,1773.029660788957,0.5341109106161921,2023-01-01
372,2023,2,3017.8098109103003,1681.4312165772574,0.5571693784341121,2023-02-01
372,2023,3,3470.4812825468457,1887.2478713691046,0.5438000431986568,2023-03-01
372,2023,4,3017.8098109103003,1885.6013476380967,0.624824447458907,2023-04-01
372,2023,5,2716.02882981927,1576.7832869783529,0.5805473305978402,2023-05-01
373,2022,3,8121.468940301525,2824.5712783493723,0.34779068898889426,2022-03-01
373,2022,4,4083.181648505112,1932.036817933902,0.4731694507495735,2022-04-01
373,2022,5,4277.618869862499,1725.2094662224263,0.40331070128224905,2022-05-01
373,2022,6,4277.618869862499,1904.099919771785,0.44513080236926084,2022-06-01
373,2022,7,4083.1816485051127,2112.1308179083003,0.5172757422343847,2022-07-01
373,2022,8,4472.056091219886,1787.9184244254939,0.39979785314763033,2022-08-01
373,2022,9,4279.644257584972,1841.6280448962546,0.4303226936753607,2022-09-01
373,2022,10,4083.181648505112,1832.4629692240999,0.44878311252573844,2022-10-01
373,2022,11,4279.644257584972,1840.0167616504104,0.4299461943336249,2022-11-01
373,2022,12,4277.618869862499,1846.212969778999,0.431598285388699,2022-12-01
373,2023,1,4279.644257584972,1881.7616756338607,0.439700489660734,2023-01-01
373,2023,2,3890.7698148701993,1709.301765168766,0.4393222540783463,2023-02-01
373,2023,3,4474.081478942358,1844.2871152657747,0.4122158087522696,2023-03-01
373,2023,4,3888.744427147726,1901.4861125095492,0.4889717357703115,2023-04-01
373,2023,5,3499.869984432954,1549.1270780093112,0.4426241788694043,2023-05-01
374,2022,3,4586.630931794032,2317.070091375315,0.5051791011379692,2022-03-01
374,2022,4,2339.1492769038805,1667.0872371641426,0.7126895464195062,2022-04-01
374,2022,5,2450.537337708827,1593.8431776457514,0.6504055878356635,2022-05-01
374,2022,6,2450.537337708827,1546.5104572912855,0.6310903463879569,2022-06-01
374,2022,7,2339.1492769038805,1601.7341436178892,0.6847507166100828,2022-07-01
374,2022,8,2561.925398513774,1721.4558203278948,0.6719383091039837,2022-08-01
374,2022,9,2450.537337708827,2018.1256035044296,0.8235441151822284,2022-09-01
374,2022,10,2339.1492769038805,1856.5963474781659,0.7937057997151742,2022-10-01
374,2022,11,2450.537337708827,1641.5217573837956,0.6698619654245159,2022-11-01
374,2022,12,2450.537337708827,1678.7882576294453,0.6850694465235359,2022-12-01
374,2023,1,2450.537337708827,1978.5679387126613,0.8074016699384626,2023-01-01
374,2023,2,2227.761216098934,1550.2468010653374,0.6958765552889901,2023-02-01
374,2023,3,2561.925398513774,1628.5544746301139,0.6356759941467742,2023-03-01
374,2023,4,2227.761216098934,1857.823952384793,0.8339421383940135,2023-04-01
374,2023,5,2004.9850944890404,1497.210138323922,0.7467437750231644,2023-05-01
375,2022,3,5919.802251699247,1321.4769122299006,0.22322990803461007,2022-03-01
375,2022,4,3516.3223290869664,1331.6010465707818,0.37869140594870887,2022-04-01
375,2022,5,3683.766249519679,1586.0531908724636,0.43055207183117733,2022-05-01
375,2022,6,3683.7662495196782,1232.935388685697,0.3346942517990814,2022-06-01
375,2022,7,3516.3223290869664,1370.1630689062135,0.38965798373267574,2022-07-01
375,2022,8,3851.210169952392,1170.197494641125,0.3038518914836556,2022-08-01
375,2022,9,3683.766249519679,1296.1406470967431,0.35185203384328334,2022-09-01
375,2022,10,3516.3223290869664,1626.2174220522727,0.46247677825216027,2022-10-01
375,2022,11,3683.766249519679,1174.7311904731957,0.318894064091707,2022-11-01
375,2022,12,3683.766249519679,1483.1572736716746,0.40261981168459354,2022-12-01
375,2023,1,3683.7662495196782,1230.7718947507044,0.33410694690825815,2023-01-01
375,2023,2,3348.878408654254,1513.3902501288467,0.45190958447995794,2023-02-01
375,2023,3,3851.2101699523914,1175.9567093271921,0.3053473213438594,2023-03-01
375,2023,4,3348.8784086542537,1290.8007527992495,0.3854427050750874,2023-04-01
375,2023,5,3013.9905677888282,1104.3663887730822,0.36641335264140695,2023-05-01
376,2022,3,5966.795750604932,1771.1943835487577,0.2968417987777089,2022-03-01
376,2022,4,3507.218874603443,1676.9280266514668,0.4781361205582229,2022-04-01
376,2022,5,3674.229297203607,1599.2268151104458,0.4352550387444763,2022-05-01
376,2022,6,3674.2292972036075,1336.6392239145912,0.3637876451891242,2022-06-01
376,2022,7,3507.2188746034435,1448.866300513916,0.41310974658738325,2022-07-01
376,2022,8,3841.2397198037715,1380.3954195788344,0.3593619561055022,2022-08-01
376,2022,9,3674.2292972036075,1371.8795475316315,0.3733788603165691,2022-09-01
376,2022,10,3507.218874603443,1501.1430237238153,0.42801521016949584,2022-10-01
376,2022,11,3674.229297203607,1254.4357310736518,0.3414146558649405,2022-11-01
376,2022,12,3674.2292972036075,1566.3881392581652,0.42631747029242734,2022-12-01
376,2023,1,3674.2292972036075,1327.8588685989398,0.3613979316994588,2023-01-01
376,2023,2,3340.2084520032795,1391.2827188915167,0.41652571654834875,2023-02-01
376,2023,3,3841.2397198037715,1293.1953773529742,0.33666094065564767,2023-03-01
376,2023,4,3340.208452003279,1470.9562165066468,0.4403785684766008,2023-04-01
376,2023,5,3006.1876068029514,1305.6481529203302,0.43432024999559926,2023-05-01
377,2022,3,11063.20663771165,1063.0476048773976,0.09608856091087908,2022-03-01
377,2022,4,7418.308892387468,992.120894855891,0.1337394963256366,2022-04-01
377,2022,5,7771.561696786872,1048.7522777528245,0.1349474299594672,2022-05-01
377,2022,6,7771.561696786872,992.0368280000511,0.1276496110698324,2022-06-01
377,2022,7,7418.308892387468,999.308026429376,0.13470833325029744,2022-07-01
377,2022,8,8124.814501186275,1024.232834205033,0.1260623038292737,2022-08-01
377,2022,9,7771.561696786872,1014.3468330592128,0.13052033460386622,2022-09-01
377,2022,10,7418.308892387468,1000.120894855891,0.13481790922486345,2022-10-01
377,2022,11,7771.561696786872,997.2959945858051,0.12832633047205094,2022-11-01
377,2022,12,7771.561696786872,998.411091147021,0.12846981470401386,2022-12-01
377,2023,1,7771.561696786872,995.223959573536,0.12805971288692314,2023-01-01
377,2023,2,7065.056087988065,963.4242643515036,0.13636470147625684,2023-02-01
377,2023,3,8124.814501186275,994.3591953574686,0.12238546433426704,2023-03-01
377,2023,4,7065.056087988065,988.204961711731,0.13987220333492706,2023-04-01
377,2023,5,6358.550479189258,931.5923980631835,0.14651018358856616,2023-05-01
378,2022,3,5483.881383544278,2534.5637941526597,0.4621842846123981,2022-03-01
378,2022,4,2750.221845622295,1954.425591701934,0.7106428867958121,2022-04-01
378,2022,5,2881.184790651928,2087.9695510027886,0.7246912998351426,2022-05-01
378,2022,6,2881.184790651928,1901.0058256237924,0.6598000349688262,2022-06-01
378,2022,7,2750.221845622295,2055.022084162745,0.7472204787529617,2022-07-01
378,2022,8,3012.147735681561,2053.868739440812,0.6818618871547752,2022-08-01
378,2022,9,2881.184790651928,1993.2741428544364,0.6918244707252591,2022-09-01
378,2022,10,2750.221845622295,2050.8555058291427,0.7457054815754668,2022-10-01
378,2022,11,2881.184790651928,2045.4101559790709,0.7099198088978717,2022-11-01
378,2022,12,2881.184790651928,2213.0205341702435,0.7680939248848047,2022-12-01
378,2023,1,2881.184790651928,1956.363853735885,0.6790136682948466,2023-01-01
378,2023,2,2619.258900592662,1796.6282871820624,0.6859300112621696,2023-02-01
378,2023,3,3012.147735681561,1889.1207435263575,0.6271673600693775,2023-03-01
378,2023,4,2619.258900592662,2183.9461860717815,0.8338030981120721,2023-04-01
378,2023,5,2357.333010533396,1676.1355302668462,0.7110304410862958,2023-05-01
379,2022,3,6287.541272747045,1196.626364129942,0.19031705912081154,2022-03-01
379,2022,4,3503.0571205179563,1253.6644645417382,0.35787725446976826,2022-04-01
379,2022,5,3669.8693643521447,1004.6984006920386,0.27376952718026837,2022-05-01
379,2022,6,3669.8693643521447,993.0016893053655,0.27058229890988605,2022-06-01
379,2022,7,3503.0571205179563,1002.4982576786423,0.28617810763257395,2022-07-01
379,2022,8,3836.681608186333,1004.4436107854445,0.2618000953329726,2022-08-01
379,2022,9,3669.8693643521447,990.8500449987021,0.26999599893758625,2022-09-01
379,2022,10,3503.0571205179563,1007.1048349052961,0.28749312393638254,2022-10-01
379,2022,11,3669.8693643521447,989.0016893053655,0.26949234185614057,2022-11-01
379,2022,12,3669.8693643521447,999.153333612029,0.2722585559359313,2022-12-01
379,2023,1,3669.8693643521447,999.153333612029,0.2722585559359313,2023-01-01
379,2023,2,3336.244876683768,977.8145577318805,0.29308836547508754,2023-02-01
379,2023,3,3836.681608186333,1004.7468993987715,0.2618791450546591,2023-03-01
379,2023,4,3336.244876683768,997.5112691185536,0.2989922220907481,2023-04-01
379,2023,5,3002.620389015391,935.2340033850494,0.3114726079948215,2023-05-01
380,2022,3,2444.933838835739,74.92782953598996,0.030646158331904014,2022-03-01
381,2022,3,5265.464316318617,2118.307401374146,0.4023021093902644,2022-03-01
381,2022,4,2946.436968633708,1692.0270502432531,0.574262089518875,2022-04-01
381,2022,5,3086.743490949599,1797.8795990228282,0.5824518960821498,2022-05-01
381,2022,6,3086.743490949599,1539.4082142955492,0.49871595058323714,2022-06-01
381,2022,7,2946.436968633708,1691.3080231801737,0.5740180567868892,2022-07-01
381,2022,8,3227.05001326549,1563.9105030012151,0.4846254308338641,2022-08-01
381,2022,9,3086.743490949599,1535.7031627343679,0.49751563977929614,2022-09-01
381,2022,10,2946.436968633708,1627.3526778383007,0.5523120620472395,2022-10-01
381,2022,11,3086.743490949599,1466.6646479331216,0.47514950699124014,2022-11-01
381,2022,12,3086.743490949599,1589.0121012061786,0.5147859243455757,2022-12-01
381,2023,1,3086.743490949599,1496.7575948528124,0.48489859920052936,2023-01-01
381,2023,2,2806.130446317817,1451.2208326949171,0.517160859217788,2023-02-01
381,2023,3,3227.05001326549,1488.9969325191278,0.4614111731762081,2023-03-01
381,2023,4,2806.130446317817,1674.835311181425,0.5968487008075947,2023-04-01
381,2023,5,2525.517401686035,1400.2456570349777,0.5544391244741271,2023-05-01
382,2022,3,2343.2722319334202,46.528926436115455,0.01985638962559835,2022-03-01
383,2022,3,2588.6089813398544,42.588585602481004,0.01645230543101852,2022-03-01
384,2022,3,2445.626613398052,55.138696833969306,0.022545836119013025,2022-03-01
385,2022,3,5494.036001217442,2083.6163547642395,0.37925058268684875,2022-03-01
385,2022,4,2908.792403479251,1667.0635182492013,0.5731118921567594,2022-04-01
385,2022,5,3047.3063274544534,1732.959393038091,0.5686856544171938,2022-05-01
385,2022,6,3047.3063274544534,1567.5055122983829,0.5143905285058059,2022-06-01
385,2022,7,2908.792403479251,1546.87328384575,0.5317922592191561,2022-07-01
385,2022,8,3185.820251429656,1461.016129136353,0.4585996741281035,2022-08-01
385,2022,9,3047.3063274544534,1576.9895129369722,0.5175027855680987,2022-09-01
385,2022,10,2908.792403479251,1690.9347082012828,0.5813184557889831,2022-10-01
385,2022,11,3047.3063274544534,1431.5131307512786,0.46976344906784717,2022-11-01
385,2022,12,3047.3063274544534,1415.0894368300612,0.46437387146836223,2022-12-01
385,2023,1,3047.3063274544534,1654.2428191090492,0.5428541279901157,2023-01-01
385,2023,2,2770.2784795040484,1409.6646240389568,0.5088530393129731,2023-02-01
385,2023,3,3185.820251429656,1452.3470700038304,0.4558785353166366,2023-03-01
385,2023,4,2770.2784795040484,1471.481592792161,0.5311673911770756,2023-04-01
385,2023,5,2493.2506315536434,1243.2496473701233,0.4986460773882989,2023-05-01
386,2022,3,8671.938924468155,2653.236305630438,0.305956525840403,2022-03-01
386,2022,4,5213.047939762221,1502.5011308777941,0.28821931972225956,2022-04-01
386,2022,5,5458.970594414395,1608.788569986996,0.29470548378353684,2022-05-01
386,2022,6,5464.093983052982,1433.769864748556,0.26239846334917144,2022-06-01
386,2022,7,5213.047939762221,1376.8461683360176,0.2641153859020178,2022-07-01
386,2022,8,5715.140026343742,1504.0326694977982,0.2631663725761768,2022-08-01
386,2022,9,5464.0939830529815,1466.3428451245486,0.2683597408229884,2022-09-01
386,2022,10,5215.609634081515,1423.8802799271523,0.2730036141168955,2022-10-01
386,2022,11,5461.532288733688,1479.9497042434925,0.27097701267763336,2022-11-01
386,2022,12,5466.655677372275,1543.8229250900115,0.2824072003437575,2022-12-01
386,2023,1,5461.532288733688,1410.3831909675089,0.2582394676814262,2023-01-01
386,2023,2,4969.686979429342,1375.2513559831496,0.2767279632853389,2023-02-01
386,2023,3,5715.140026343742,1357.389974231158,0.23750773698882538,2023-03-01
386,2023,4,4967.125285110048,1428.5270957253215,0.2875963487386995,2023-04-01
386,2023,5,4467.594892847821,1405.2191367302391,0.3145359349792114,2023-05-01
387,2022,3,5261.098427240178,1990.298776744352,0.3783047978040597,2022-03-01
387,2022,4,2896.6751262022867,1453.7695947927516,0.5018752643824197,2022-04-01
387,2022,5,3034.612036973824,1439.7096392875558,0.47442955532571573,2022-05-01
387,2022,6,3034.612036973824,1432.0391688600882,0.47190189434829577,2022-06-01
387,2022,7,2896.6751262022867,1532.752358282993,0.5291419615607783,2022-07-01
387,2022,8,3172.5489477453616,1491.7389855219915,0.47020203946171646,2022-08-01
387,2022,9,3034.612036973824,1404.7842730185969,0.4629205499426793,2022-09-01
387,2022,10,2896.6751262022867,1487.882132602417,0.5136517102465401,2022-10-01
387,2022,11,3034.612036973824,1426.367120768774,0.47003277631205065,2022-11-01
387,2022,12,3034.612036973824,1368.9126138576937,0.4510997113234945,2022-12-01
387,2023,1,3034.612036973824,1644.3218591344703,0.5418557097579502,2023-01-01
387,2023,2,2758.7382154307493,1356.4820870441397,0.49170380845010286,2023-02-01
387,2023,3,3172.5489477453616,1352.3964009610893,0.4262807046435637,2023-03-01
387,2023,4,2758.7382154307493,1551.8682127772174,0.5625282616875298,2023-04-01
387,2023,5,2482.8643938876744,1203.8181456001244,0.48485054140036354,2023-05-01
388,2022,3,7401.564272305726,2450.861783188126,0.33112754183037535,2022-03-01
388,2022,4,4085.203451954923,1877.4230740593111,0.45956660326449444,2022-04-01
388,2022,5,4279.736949667062,1995.7436019039767,0.4663238945232916,2022-05-01
388,2022,6,4279.736949667062,2041.3745498794951,0.4769859862621468,2022-06-01
388,2022,7,4085.203451954923,1998.301531834893,0.4891559393152453,2022-07-01
388,2022,8,4474.270447379201,2099.348616222923,0.4692046761394618,2022-08-01
